route	methods	auth_check	cron_check	sig_check
rate-card/[id]/route.ts	DELETE,PUT	yes	-	-
rate-card/services/route.ts	GET,POST	yes	-	-
reminders/settings/route.ts	GET,PUT	yes	-	-
reminders/test/route.ts	POST	yes	-	-
reminders/today/route.ts	GET	yes	-	-
reminders/quick/route.ts	POST	yes	-	-
reminders/log/route.ts	GET	yes	-	-
reminders/[id]/route.ts	DELETE,PATCH	yes	-	-
win-rate/score/route.ts	POST	yes	-	-
win-rate/analyze/route.ts	POST	yes	-	-
gmail/messages/route.ts	GET,PATCH	yes	-	-
gmail/connection/route.ts	GET	yes	-	-
gmail/auth/route.ts	GET	yes	-	-
gmail/callback/route.ts	GET	-	-	-
gmail/sync/route.ts	POST	yes	-	-
gmail/disconnect/route.ts	DELETE	yes	-	-
email/contract/route.ts	POST	yes	-	-
email/test/route.ts	POST	yes	-	-
email/unsubscribe/route.ts	GET,POST	-	-	-
analytics/client-segmentation/route.ts	GET	yes	-	-
cron/onboarding-nudge/route.ts	GET	yes	yes	-
cron/project-survey/route.ts	GET	yes	yes	-
cron/renewal-alerts/route.ts	GET	yes	yes	-
cron/renewal-reminders/route.ts	GET	yes	yes	-
cron/budget-alerts/route.ts	GET	yes	yes	-
cron/inactivity-alert/route.ts	GET	yes	yes	-
cron/quarter-sprint/route.ts	GET	yes	yes	-
cron/overdue-threshold-reminders/route.ts	GET	yes	yes	-
cron/stale-draft-invoices/route.ts	GET	yes	yes	-
cron/scope-creep-alert/route.ts	GET	yes	yes	-
cron/payment-reminders/route.ts	GET	yes	yes	-
cron/apply-late-fees/route.ts	GET,POST	yes	yes	-
cron/expire-proposals/route.ts	GET,POST	yes	yes	-
cron/winback-reminder/route.ts	GET	yes	yes	-
cron/nps-survey/route.ts	GET	yes	yes	-
cron/api-key-digest/route.ts	GET	yes	yes	-
cron/weekly-summary/route.ts	GET,POST	yes	yes	-
cron/retainer-invoices/route.ts	POST	yes	yes	-
cron/client-onboarding/route.ts	GET	yes	yes	-
cron/rate-increase-reminder/route.ts	GET	yes	yes	-
cron/weekly-review-auto/route.ts	GET	yes	yes	-
cron/contract-expiry/route.ts	GET,POST	yes	yes	-
cron/stale-leads/route.ts	GET	yes	yes	-
cron/weekly-insights/route.ts	GET,POST	yes	yes	-
cron/recurring-expense-summary/route.ts	GET	yes	yes	-
cron/goal-check/route.ts	GET	yes	yes	-
cron/recurring-invoices/route.ts	GET	yes	yes	-
cron/project-tracking-gap/route.ts	GET	yes	yes	-
cron/time-budget-alerts/route.ts	GET	yes	yes	-
cron/payment-reminder/route.ts	GET	yes	yes	-
cron/viewed-invoice-digest/route.ts	GET	yes	yes	-
cron/goal-progress-alert/route.ts	GET	yes	yes	-
cron/late-payment-pattern/route.ts	GET	yes	yes	-
cron/late-fees/route.ts	GET,POST	yes	yes	-
cron/status-reports/route.ts	GET	yes	yes	-
cron/invoice-aging/route.ts	GET,POST	yes	yes	-
cron/contract-renewal-alerts/route.ts	GET,POST	yes	yes	-
cron/generate-recurring-tasks/route.ts	GET	yes	yes	-
cron/monthly-revenue-forecast/route.ts	GET	yes	yes	-
cron/monthly-health-score/route.ts	GET	yes	yes	-
cron/daily-summary/route.ts	GET,POST	yes	yes	-
cron/milestone-reminder/route.ts	GET	yes	yes	-
cron/lead-followups/route.ts	GET	yes	yes	-
cron/budget-alert/route.ts	GET	yes	yes	-
cron/client-revenue-drop/route.ts	GET	yes	yes	-
cron/subscription-renewals/route.ts	GET,POST	yes	yes	-
cron/generate-daily-tips/route.ts	GET	yes	yes	-
cron/monthly-win-rate/route.ts	GET	yes	yes	-
cron/project-completion-followup/route.ts	GET	yes	yes	-
cron/milestone-reminders/route.ts	GET	yes	yes	-
cron/invoice-reminders-auto/route.ts	GET	yes	yes	-
cron/weekly-time-report/route.ts	GET	yes	yes	-
cron/unbilled-digest/route.ts	GET	yes	yes	-
cron/capacity-alert/route.ts	GET	yes	yes	-
cron/weekly-digest/route.ts	GET,POST	yes	yes	-
cron/deadline-reminder/route.ts	GET	-	yes	-
cron/monthly-review/route.ts	GET	yes	yes	-
cron/project-profitability-report/route.ts	GET	yes	yes	-
cron/ai-weekly-insights/route.ts	GET,POST	yes	yes	-
cron/proposal-followup/route.ts	GET	yes	yes	-
cron/proposal-expired-alert/route.ts	GET	yes	yes	-
cron/auto-invoice-reminders/route.ts	GET	yes	yes	-
cron/client-greetings/route.ts	GET	yes	yes	-
cron/project-health/route.ts	GET	yes	yes	-
proposals/list/route.ts	GET	yes	-	-
proposals/ai-writer/route.ts	POST	yes	-	-
proposals/generate/route.ts	POST	yes	-	-
proposals/templates/route.ts	GET,POST	yes	-	-
proposals/[id]/route.ts	GET,PATCH	yes	-	-
proposals/analytics/route.ts	GET	yes	-	-
proposals/pending/route.ts	GET	yes	-	-
business-plan/context/route.ts	GET	yes	-	-
business-plan/generate/route.ts	POST	yes	-	-
business-plan/export/route.ts	GET	yes	-	-
business-plan/[id]/route.ts	DELETE,GET,PATCH	yes	-	-
professional-bios/generate/route.ts	POST	yes	-	-
cron/client-anniversary/route.ts	GET	yes	yes	-
cron/re-engagement/route.ts	GET	yes	yes	-
cron/friday-summary/route.ts	GET	-	yes	-
cron/revenue-milestone/route.ts	GET	yes	yes	-
cron/invoice-reminders/route.ts	GET	yes	yes	-
cron/retainer-usage-alert/route.ts	GET,POST	yes	yes	-
cron/annual-year-review/route.ts	GET	yes	yes	-
cron/weekly-report/route.ts	GET	yes	yes	-
cron/expense-ratio-alert/route.ts	GET	yes	yes	-
cron/burnout-alert/route.ts	GET	yes	yes	-
cron/auto-invoice-retainers/route.ts	GET	yes	yes	-
cron/special-dates-greeting/route.ts	GET	yes	yes	-
cron/proposal-followups/route.ts	GET	yes	yes	-
cron/monthly-digest/route.ts	GET,POST	yes	yes	-
cron/overdue-escalation/route.ts	GET	yes	yes	-
cron/time-midmonth-check/route.ts	GET	yes	yes	-
cron/time-reminder/route.ts	GET	yes	yes	-
cron/quarterly-tax-digest/route.ts	GET	yes	yes	-
cron/rate-health-check/route.ts	GET	yes	yes	-
cron/auto-stop-timers/route.ts	GET	yes	yes	-
cron/hours-budget-alert/route.ts	GET	yes	yes	-
cron/milestone-alerts/route.ts	GET	yes	yes	-
cron/quarterly-review/route.ts	GET,POST	yes	yes	-
cron/client-checkins/route.ts	GET	yes	yes	-
cron/due-soon-reminder/route.ts	GET	yes	yes	-
cron/cash-flow-snapshot/route.ts	GET	yes	yes	-
cron/goal-nudge/route.ts	POST	yes	yes	-
cron/send-payment-reminders/route.ts	GET,POST	yes	yes	-
cron/slow-month-alert/route.ts	GET	yes	yes	-
cron/client-invoice-gap/route.ts	GET	yes	yes	-
cron/cleanup-oauth-states/route.ts	GET	-	yes	-
cron/at-risk-clients/route.ts	GET	yes	yes	-
cron/standup-brief/route.ts	GET	yes	yes	-
cron/recurring-expenses/route.ts	GET	yes	yes	-
cron/generate-recurring-invoices/route.ts	GET	yes	yes	-
cron/business-pulse/route.ts	GET,POST	yes	yes	-
client-portal/[token]/route.ts	GET	-	-	-
client-portal/placeholder/route.ts	GET	yes	-	-
client-portal/tokens/route.ts	DELETE,GET,PATCH,POST	yes	-	-
analytics/forecast/route.ts	GET	yes	-	-
analytics/tax-summary/route.ts	GET	yes	-	-
analytics/income-diversification/route.ts	GET	yes	-	-
analytics/client-profitability/route.ts	GET	yes	-	-
analytics/earnings-forecast/route.ts	GET	yes	-	-
analytics/diversification/route.ts	GET	yes	-	-
analytics/expiring-agreements/route.ts	GET	yes	-	-
analytics/rate-history/route.ts	GET	yes	-	-
analytics/project-velocity/route.ts	GET	yes	-	-
analytics/time-goals/route.ts	GET,PATCH	yes	-	-
analytics/revenue-momentum/route.ts	GET	yes	-	-
analytics/proposal-followups/route.ts	GET	yes	-	-
analytics/invoices/route.ts	GET	yes	-	-
analytics/goals/route.ts	DELETE,GET,POST	yes	-	-
analytics/profitability/route.ts	GET	yes	-	-
analytics/burnout-risk/route.ts	GET	yes	-	-
analytics/income-smoothing/route.ts	GET	yes	-	-
analytics/work-patterns/route.ts	GET	yes	-	-
analytics/trend/route.ts	GET	yes	-	-
analytics/runway/route.ts	GET	yes	-	-
analytics/kpi-dashboard/route.ts	GET	yes	-	-
analytics/annual-goals/route.ts	GET,PATCH	yes	-	-
analytics/expenses/route.ts	GET,POST	yes	-	-
analytics/project-profitability/route.ts	GET	yes	-	-
analytics/health/route.ts	GET	yes	-	-
analytics/revenue-calendar/route.ts	GET	yes	-	-
analytics/avg-rate/route.ts	GET	yes	-	-
analytics/client-sentiment/route.ts	GET	yes	-	-
analytics/daily-score/route.ts	GET	yes	-	-
analytics/burn-rate/route.ts	GET	yes	-	-
analytics/client-work-report/route.ts	GET	yes	-	-
analytics/client-ltv/route.ts	GET	yes	-	-
analytics/revenue-forecast/route.ts	GET	yes	-	-
analytics/revenue-pipeline/route.ts	GET	yes	-	-
analytics/time/route.ts	GET	yes	-	-
mrr/[id]/route.ts	DELETE,GET,PATCH,PUT	yes	-	-
invoice-branding/preview/route.ts	POST	yes	-	-
invoice-branding/suggest-colors/route.ts	POST	yes	-	-
skills/analyzer-skills/route.ts	GET,POST	yes	-	-
skills/learning-goals/route.ts	GET,POST	yes	-	-
skills/market-rates/route.ts	GET	-	-	-
skills/analyze/route.ts	POST	yes	-	-
skills/[id]/route.ts	DELETE,PATCH	yes	-	-
skills/gap-analysis/route.ts	GET	yes	-	-
payment-schedules/milestones/route.ts	GET,POST	yes	-	-
payment-schedules/templates/route.ts	GET	-	-	-
payment-schedules/[id]/route.ts	DELETE,GET	yes	-	-
documents/[id]/route.ts	DELETE,PATCH	yes	-	-
scope-generator/generate/route.ts	POST	yes	-	-
tools/social-content/variations/route.ts	POST	yes	-	-
tools/social-content/generate/route.ts	POST	yes	-	-
tools/social-content/sources/route.ts	GET	yes	-	-
tools/email-reply/generate/route.ts	POST	yes	-	-
tools/handoff/generate/route.ts	POST	yes	-	-
tools/handoff/[id]/route.ts	DELETE,GET,PUT	yes	-	-
tools/meeting-agenda/generate/route.ts	POST	yes	-	-
tools/learning/generate/route.ts	POST	yes	-	-
tools/learning/[id]/route.ts	PUT	yes	-	-
tools/linkedin-post/context/route.ts	GET	yes	-	-
tools/linkedin-post/generate/route.ts	POST	yes	-	-
tools/reactivation/generate/route.ts	POST	yes	-	-
tools/reactivation/send/route.ts	POST	yes	-	-
tools/sow/generate/route.ts	POST	yes	-	-
tools/sow/[id]/route.ts	DELETE,GET,PUT	yes	-	-
project-labels/[id]/route.ts	DELETE,PATCH	yes	-	-
invoice-items-library/[id]/route.ts	DELETE,PATCH	yes	-	-
milestones/unbilled/route.ts	GET	yes	-	-
milestones/projects/route.ts	GET	yes	-	-
milestones/mark-billed/route.ts	POST	yes	-	-
milestones/overview/route.ts	GET	yes	-	-
milestones/[id]/route.ts	DELETE,PATCH	yes	-	-
pomodoro/settings/route.ts	GET,PATCH	yes	-	-
pomodoro/sessions/route.ts	GET,POST	yes	-	-
pomodoro/stats/route.ts	GET	yes	-	-
onboarding-kits/generate/route.ts	POST	yes	-	-
retainer-agreements/[id]/route.ts	DELETE,GET,PATCH	yes	-	-
project-updates/[id]/route.ts	DELETE,PATCH	yes	-	-
portfolio/settings/route.ts	GET,POST	yes	-	-
portfolio/contact/route.ts	POST	-	-	-
portfolio/case-studies/route.ts	DELETE,GET,PATCH,POST	yes	-	-
portfolio/ai-generate/route.ts	POST	yes	-	-
portfolio/[id]/route.ts	DELETE,GET,PATCH	yes	-	-
surveys/[handle]/route.ts	DELETE,GET,POST	yes	-	-
surveys/submit/route.ts	POST	-	-	-
surveys/satisfaction/route.ts	DELETE,GET,PATCH,POST	yes	-	-
surveys/generate/route.ts	POST	yes	-	-
surveys/send/route.ts	POST	yes	-	-
availability/blocks/route.ts	GET,POST	yes	-	-
availability/settings/route.ts	GET,PATCH,POST	yes	-	-
availability/page/route.ts	GET,POST	yes	-	-
availability/dates/route.ts	DELETE,GET,POST	yes	-	-
availability/blackouts/route.ts	GET,POST	yes	-	-
availability/inquiries/route.ts	GET	yes	-	-
availability/[date]/route.ts	DELETE,GET,PATCH	yes	-	-
testimonial/[token]/route.ts	GET,POST	-	-	-
templates/generate/route.ts	POST	yes	-	-
templates/[id]/route.ts	DELETE,GET,PATCH	yes	-	-
project-handoffs/[id]/route.ts	DELETE,GET,PATCH	yes	-	-
rate-negotiation/generate/route.ts	POST	yes	-	-
rate-calculator/current-rate/route.ts	GET	yes	-	-
rate-calculator/prefill/route.ts	GET	yes	-	-
rate-calculator/compute/route.ts	POST	yes	-	-
rate-calculator/save/route.ts	POST	yes	-	-
keys/[id]/route.ts	DELETE	yes	-	-
finance/retainers/route.ts	DELETE,GET,PATCH,POST	yes	-	-
finance/pl-statement/route.ts	GET	yes	-	-
finance/taxes/route.ts	GET,POST	yes	-	-
finance/pnl/route.ts	GET	yes	-	-
finance/summary/route.ts	GET	yes	-	-
finance/aging/route.ts	GET	yes	-	-
monthly-review/send-email/route.ts	POST	yes	-	-
monthly-review/generate/route.ts	POST	yes	-	-
invoice-pdf-templates/preview/route.ts	POST	yes	-	-
invoice-pdf-templates/[id]/route.ts	DELETE,GET,PATCH,PUT	yes	-	-
timezone-finder/enhance-email/route.ts	POST	yes	-	-
certifications/suggest/route.ts	POST	yes	-	-
certifications/[id]/route.ts	DELETE,PATCH,PUT	yes	-	-
sla/[id]/route.ts	DELETE,GET,PATCH	yes	-	-
tools/email-sequences/generate/route.ts	POST	yes	-	-
tools/email-sequences/[id]/route.ts	DELETE,GET,PATCH	yes	-	-
tools/project-risk/analyze/route.ts	POST	yes	-	-
tools/skill-gap/deep-dive/route.ts	POST	yes	-	-
tools/skill-gap/context/route.ts	GET	yes	-	-
tools/skill-gap/analyze/route.ts	POST	yes	-	-
tools/negotiation-coach/chat/route.ts	POST	yes	-	-
tools/negotiation-coach/analyze/route.ts	POST	yes	-	-
tools/icp/generate/route.ts	POST	yes	-	-
tools/icp/analyze/route.ts	GET	yes	-	-
tools/icp/outreach/route.ts	POST	yes	-	-
tools/client-brief/generate/route.ts	POST	yes	-	-
tools/client-brief/questions/route.ts	POST	yes	-	-
tools/upsell/opportunities/route.ts	GET	yes	-	-
tools/upsell/script/route.ts	POST	yes	-	-
tools/rate-increase/script/route.ts	POST	yes	-	-
tools/rate-increase/generate/route.ts	POST	yes	-	-
tools/rate-increase/analyze/route.ts	POST	yes	-	-
tools/discovery-call/generate/route.ts	POST	yes	-	-
tools/late-fee-notice/generate/route.ts	POST	yes	-	-
tools/pitch-deck/generate/route.ts	POST	yes	-	-
tools/pitch-deck/[id]/route.ts	DELETE	yes	-	-
tools/price-increase/generate/route.ts	POST	yes	-	-
tools/price-increase/send/route.ts	POST	yes	-	-
tools/rate-calculator/analyze/route.ts	POST	yes	-	-
tools/late-payment/calculate/route.ts	POST	yes	-	-
tools/late-payment/invoices/route.ts	GET	yes	-	-
tools/late-payment/letter/route.ts	POST	yes	-	-
tools/retainer-proposal/clients/route.ts	GET	yes	-	-
tools/retainer-proposal/analyze/route.ts	POST	yes	-	-
analytics/income-concentration/route.ts	GET	yes	-	-
analytics/multi-currency/route.ts	GET	yes	-	-
analytics/billing-efficiency/route.ts	GET	yes	-	-
analytics/client-health/route.ts	GET	yes	-	-
analytics/engagement/route.ts	GET	yes	-	-
analytics/work-life/route.ts	GET	yes	-	-
analytics/concentration/route.ts	GET	yes	-	-
analytics/invoice-aging/route.ts	GET	yes	-	-
analytics/expense-analytics/route.ts	GET	yes	-	-
analytics/cash-flow/route.ts	GET	yes	-	-
analytics/attribution/route.ts	GET	yes	-	-
analytics/budget-status/route.ts	GET	yes	-	-
analytics/service-revenue/route.ts	GET	yes	-	-
analytics/weekly-hours/route.ts	GET	yes	-	-
analytics/tax-planner/route.ts	GET,POST,PUT	yes	-	-
analytics/mrr/route.ts	GET	yes	-	-
analytics/heatmap/route.ts	GET	yes	-	-
analytics/goal-tracker/route.ts	GET	yes	-	-
analytics/streaks/route.ts	GET	yes	-	-
analytics/annual-review/route.ts	GET	yes	-	-
analytics/health-score/route.ts	GET	yes	-	-
analytics/scope-creep/route.ts	GET,POST	yes	-	-
analytics/client-segments/route.ts	GET	yes	-	-
analytics/burnout/route.ts	GET	yes	-	-
analytics/clv/route.ts	GET	yes	-	-
analytics/time-budget/route.ts	GET	yes	-	-
analytics/proposals/route.ts	GET	yes	-	-
analytics/productivity/route.ts	GET	yes	-	-
analytics/churn-risk/route.ts	GET	yes	-	-
analytics/hours-optimizer/route.ts	GET	yes	-	-
reports/monthly-data/route.ts	GET	yes	-	-
reports/income-statement/route.ts	GET	yes	-	-
reports/profit-loss/route.ts	GET	yes	-	-
reports/year-in-review/route.ts	GET	yes	-	-
reports/expenses/route.ts	GET	yes	-	-
reports/send-test-renewal/route.ts	POST	yes	-	-
reports/annual/route.ts	GET	yes	-	-
reports/weekly-preview/route.ts	GET	yes	-	-
reports/generate/route.ts	POST	yes	-	-
reports/timesheet/route.ts	GET	yes	-	-
reports/send-test/route.ts	POST	yes	-	-
reports/quarterly/route.ts	GET	yes	-	-
reports/scorecard/route.ts	GET	yes	-	-
reports/aging/route.ts	GET	yes	-	-
productivity/scores/route.ts	GET	yes	-	-
productivity/sessions/route.ts	DELETE,GET,POST	yes	-	-
proposal-generator/generate/route.ts	POST	yes	-	-
proposal-generator/save/route.ts	POST	yes	-	-
stripe/webhook/route.ts	POST	-	-	-
stripe/checkout/route.ts	POST	-	-	-
stripe/subscribe/route.ts	POST	yes	-	-
stripe/billing-portal/route.ts	POST	yes	-	-
outlook/connection/route.ts	GET	yes	-	-
outlook/auth/route.ts	GET	yes	-	-
outlook/callback/route.ts	GET	-	-	-
outlook/sync/route.ts	POST	yes	-	-
outlook/disconnect/route.ts	DELETE	yes	-	-
outlook/check/route.ts	GET	-	-	-
tools/retainer-proposal/email/route.ts	POST	yes	-	-
tools/proposal-followup/generate/route.ts	POST	yes	-	-
tools/proposal-followup/send/route.ts	POST	yes	-	-
weekly-plans/tasks/[id]/route.ts	DELETE,PUT	yes	-	-
project-notes/[id]/summarize/route.ts	POST	yes	-	-
referrals/[id]/thank-you/route.ts	POST	yes	-	-
quotes/[id]/accept/route.ts	POST	-	-	-
quotes/[id]/send/route.ts	POST	yes	-	-
email-templates/[id]/use/route.ts	POST	yes	-	-
booking/slots/[slug]/route.ts	GET	-	-	-
estimates/[id]/convert/route.ts	POST	yes	-	-
intake-forms/public/[token]/route.ts	GET	-	-	-
intake-forms/[id]/responses/route.ts	GET,PATCH	yes	-	-
revenue-forecast/proposal/[id]/route.ts	PATCH	yes	-	-
client-portals/public/[token]/route.ts	GET	-	-	-
project-risks/[id]/mitigate/route.ts	POST	yes	-	-
nps/respond/[token]/route.ts	POST	-	-	-
status-pages/public/[token]/route.ts	GET	-	-	-
status-pages/[id]/updates/route.ts	GET,POST	yes	-	-
milestone-billing/milestones/[id]/route.ts	DELETE,PATCH	yes	-	-
milestone-billing/[id]/milestones/route.ts	GET,POST	yes	-	-
recurring-invoices/[id]/issue-now/route.ts	POST	yes	-	-
case-studies/public/[token]/route.ts	GET	-	-	-
case-studies/[id]/generate/route.ts	POST	yes	-	-
case-studies/[id]/toggle-public/route.ts	POST	yes	-	-
capacity/projects/[id]/route.ts	PATCH	yes	-	-
service-pages/public/[slug]/route.ts	GET	-	-	-
portfolio-site/public/[slug]/route.ts	GET	-	-	-
invoices/installments/overview/route.ts	GET	yes	-	-
invoices/disputes/respond/route.ts	POST	yes	-	-
invoices/disputes/[id]/route.ts	DELETE,PUT	yes	-	-
invoices/escalation/history/route.ts	GET	yes	-	-
invoices/escalation/generate/route.ts	POST	yes	-	-
invoices/[id]/quick-pay-link/route.ts	GET	yes	-	-
invoices/[id]/payments/route.ts	GET,POST	yes	-	-
invoices/[id]/installments/route.ts	GET,POST	yes	-	-
invoices/[id]/duplicate/route.ts	POST	yes	-	-
invoices/[id]/send-email/route.ts	POST	yes	-	-
invoices/[id]/send-reminder/route.ts	POST	yes	-	-
invoices/[id]/apply-late-fee/route.ts	POST	yes	-	-
invoices/[id]/reminders/route.ts	GET	yes	-	-
quotes/public/[token]/route.ts	GET	-	-	-
dashboard/briefing/data/route.ts	GET	yes	-	-
dashboard/briefing/summary/route.ts	POST	yes	-	-
proposal-analytics/update/[id]/route.ts	PATCH	yes	-	-
portals/[id]/messages/route.ts	GET,POST	yes	-	-
portals/[id]/files/route.ts	DELETE,GET,POST	yes	-	-
okr/kr/[krId]/route.ts	DELETE,PATCH	yes	-	-
okr/[id]/kr/route.ts	POST	yes	-	-
invoice-aging/remind/[id]/route.ts	POST	yes	-	-
contracts/sign/[token]/route.ts	GET,POST	-	-	-
project-profitability/costs/[id]/route.ts	DELETE	yes	-	-
projects/closeout/handover/route.ts	POST	yes	-	-
projects/closeout/[id]/route.ts	DELETE,PUT	yes	-	-
projects/[id]/time-summary/route.ts	GET	yes	-	-
projects/[id]/send-survey/route.ts	GET,POST	yes	-	-
projects/[id]/postmortem/route.ts	POST	yes	-	-
projects/[id]/tasks/route.ts	GET,POST	yes	-	-
projects/[id]/title/route.ts	GET	yes	-	-
projects/[id]/scope-analysis/route.ts	GET	yes	-	-
v1/tasks/batch/route.ts	OPTIONS,POST	yes	-	-
v1/tasks/upcoming/route.ts	GET,OPTIONS	yes	-	-
v1/tasks/[id]/route.ts	DELETE,GET,OPTIONS,PATCH	yes	-	-
v1/tasks/overdue/route.ts	GET,OPTIONS	yes	-	-
v1/invoices/by-project/route.ts	GET,OPTIONS	yes	-	-
v1/invoices/bulk/route.ts	OPTIONS,PATCH	yes	-	-
v1/invoices/upcoming/route.ts	GET,OPTIONS	yes	-	-
v1/invoices/[id]/route.ts	GET,OPTIONS,PATCH	yes	-	-
v1/invoices/stats/route.ts	GET,OPTIONS	yes	-	-
v1/invoices/overdue/route.ts	GET,OPTIONS	yes	-	-
v1/invoices/aging/route.ts	GET,OPTIONS	yes	-	-
net-worth/items/[id]/route.ts	DELETE,PUT	yes	-	-
network/referrals/[id]/route.ts	DELETE,PATCH	yes	-	-
network/contacts/[id]/route.ts	DELETE,GET,PATCH	yes	-	-
crm/leads/ai-suggest/route.ts	POST	yes	-	-
client-appreciation/events/[id]/route.ts	DELETE,PUT	yes	-	-
expenses/scan/batch/route.ts	POST	yes	-	-
expenses/scan/save/route.ts	POST	yes	-	-
expenses/[id]/receipt/route.ts	DELETE	yes	-	-
expenses/recurring/generate/route.ts	POST	yes	-	-
expenses/recurring/[id]/route.ts	DELETE,PATCH	yes	-	-
expenses/recurring/summary/route.ts	GET	yes	-	-
leads/[id]/move/route.ts	POST	yes	-	-
leads/[id]/create-invoice/route.ts	POST	yes	-	-
leads/[id]/outreach/route.ts	POST	yes	-	-
leads/[id]/convert/route.ts	POST	yes	-	-
retainer-manager/[id]/renew/route.ts	POST	yes	-	-
retainer-manager/[id]/log-hours/route.ts	POST	yes	-	-
pipeline/[id]/move/route.ts	PATCH	yes	-	-
proposal-docs/public/[token]/route.ts	GET	-	-	-
proposal-docs/[id]/html/route.ts	GET	yes	-	-
projects/[id]/scope-message/route.ts	POST	yes	-	-
projects/[id]/status-page/route.ts	GET,PATCH	yes	-	-
projects/[id]/tags/route.ts	DELETE,GET,POST	yes	-	-
projects/[id]/notes/route.ts	GET,POST	yes	-	-
projects/[id]/profit/route.ts	GET	yes	-	-
projects/[id]/send-status/route.ts	POST	yes	-	-
projects/[id]/risks/route.ts	GET,POST	yes	-	-
projects/[id]/milestones/route.ts	GET,POST	yes	-	-
projects/[id]/retro/route.ts	GET,POST	yes	-	-
projects/[id]/files/route.ts	GET,POST	yes	-	-
projects/[id]/status-report/route.ts	GET,POST	yes	-	-
projects/[id]/budget/route.ts	GET	yes	-	-
client-notes/[id]/process/route.ts	POST	yes	-	-
client-gifts/dates/[id]/route.ts	DELETE	yes	-	-
proof-wall/public/[slug]/route.ts	GET	-	-	-
project-budgets/[id]/expenses/route.ts	GET,POST	yes	-	-
subcontractors/assignments/[id]/route.ts	DELETE,PATCH	yes	-	-
subcontractors/[id]/assignments/route.ts	GET,POST	yes	-	-
workflows/[id]/run/route.ts	POST	yes	-	-
pitch-practice/[id]/message/route.ts	POST	yes	-	-
pitch-practice/[id]/feedback/route.ts	POST	yes	-	-
v1/clients/top/route.ts	GET,OPTIONS	yes	-	-
v1/clients/inactive/route.ts	GET,OPTIONS	yes	-	-
v1/clients/[id]/route.ts	GET,OPTIONS,PATCH	yes	-	-
v1/clients/stats/route.ts	GET,OPTIONS	yes	-	-
v1/retainers/active/route.ts	GET,OPTIONS	yes	-	-
v1/retainers/[id]/route.ts	DELETE,GET,OPTIONS,PATCH	yes	-	-
v1/retainers/summary/route.ts	GET,OPTIONS	yes	-	-
v1/retainers/upcoming-billing/route.ts	GET,OPTIONS	yes	-	-
v1/tasks/bulk/route.ts	OPTIONS,PATCH	yes	-	-
v1/tasks/today/route.ts	GET,OPTIONS	yes	-	-
v1/tasks/priority-queue/route.ts	GET,OPTIONS	yes	-	-
v1/ai/cold-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-brief-generator/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-cold-email-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/proposal-win-rate-optimizer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-checkin/route.ts	OPTIONS,POST	yes	-	-
v1/ai/pricing-objection-handler/route.ts	OPTIONS,POST	yes	-	-
v1/ai/proposal-executive-summary/route.ts	OPTIONS,POST	yes	-	-
v1/ai/reactivation-campaign-writer/route.ts	GET,OPTIONS	yes	-	-
v1/ai/freelance-pricing-objection-handler/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-positioning-statement/route.ts	GET,OPTIONS	yes	-	-
satisfaction-surveys/respond/[token]/route.ts	GET,POST	-	-	-
invoice-reminders/scheduled/[id]/route.ts	DELETE,PATCH	yes	-	-
retainers/[id]/payments/route.ts	GET,POST,PUT	yes	-	-
retainers/[id]/usage/route.ts	GET,POST	yes	-	-
retainers/[id]/log-hours/route.ts	PATCH	yes	-	-
proposal/[token]/respond/route.ts	POST	-	-	-
profile/[slug]/contact/route.ts	POST	-	-	-
brand-guide/public/[token]/route.ts	GET	-	-	-
team/time/[id]/route.ts	DELETE,PATCH	yes	-	-
team/members/[id]/route.ts	DELETE,GET,PATCH	yes	-	-
comm-templates/[id]/use/route.ts	POST	yes	-	-
v1/goals/batch/route.ts	OPTIONS,POST	yes	-	-
v1/goals/active/route.ts	GET,OPTIONS	yes	-	-
v1/goals/[id]/route.ts	DELETE,GET,OPTIONS,PATCH	yes	-	-
v1/goals/summary/route.ts	GET,OPTIONS	yes	-	-
v1/expenses/bulk-categorize/route.ts	OPTIONS,POST	yes	-	-
v1/expenses/bulk/route.ts	DELETE,OPTIONS,PATCH	yes	-	-
v1/expenses/by-month/route.ts	GET,OPTIONS	yes	-	-
v1/expenses/[id]/route.ts	DELETE,GET,OPTIONS,PATCH	yes	-	-
v1/expenses/top-categories/route.ts	GET,OPTIONS	yes	-	-
v1/expenses/summary/route.ts	GET,OPTIONS	yes	-	-
v1/expenses/recent/route.ts	GET,OPTIONS	yes	-	-
v1/leads/follow-up-due/route.ts	GET,OPTIONS	yes	-	-
v1/leads/bulk/route.ts	OPTIONS,PATCH	yes	-	-
v1/leads/hot/route.ts	GET,OPTIONS	yes	-	-
v1/leads/pipeline-summary/route.ts	GET,OPTIONS	yes	-	-
v1/leads/[id]/route.ts	DELETE,GET,OPTIONS,PATCH	yes	-	-
v1/leads/stats/route.ts	GET,OPTIONS	yes	-	-
v1/contracts/[id]/route.ts	DELETE,GET,OPTIONS,PATCH	yes	-	-
v1/contracts/expiring/route.ts	GET,OPTIONS	yes	-	-
